ID,Path,Title,StoryURL,Author,AuthorURL,Series,SeriesURL,Category,Genre,Characters,Relationships,Language,LanguageID,Status,Published,Updated,Rating,Warnings,Chapters,Words,Publisher,Summary
3299069,/archiveofourown/4mation/3299069_Skadi.epub,Skadi,https://archiveofourown.org/works/3299069,4mation,https://archiveofourown.org/users/4mation/pseuds/4mation,Goddess of Winter [1],https://archiveofourown.org/series/219473,Frozen (2013),"Alternate Universe - Dark, Alternate Universe - Gods & Goddesses, Angst, Drama, F/F, Incest, Romance, Sibling Incest, Sister/Sister Incest","Anna (Frozen), Elsa (Frozen), Kristoff (Frozen), Marshmallow (Frozen), Olaf (Frozen)",Anna/Elsa (Frozen),English,en,Completed,2015-02-06,2015-02-06,Teen And Up Audiences,"Graphic Depictions Of Violence, Major Character Death",1,3824,archiveofourown.org,"She was a daughter. She was a sister. She was a princess. She was a Queen. Now? Now, she is a goddess."
2423228,/archiveofourown/4mation/2423228_Skadi.epub,Skadi,https://archiveofourown.org/works/2423228,4mation,https://archiveofourown.org/users/4mation/pseuds/4mation,,,Frozen (2013),"Alternate Universe - Dark, F/F, Incest, Sibling Incest, Sister/Sister Incest","Anna (Frozen), Elsa (Frozen), Marshmallow (Frozen), Olaf (Frozen)",Anna/Elsa (Frozen),English,en,Completed,2014-10-08,2014-10-08,Teen And Up Audiences,Major Character Death,1,3824,archiveofourown.org,"She was a daughter. She was a sister. She was a princess. She was a Queen. Now? Now, she is a goddess."
2423327,/archiveofourown/4mation/2423327_WatchingYouWatchingMe.epub,"Watching You, Watching Me",https://archiveofourown.org/works/2423327,4mation,https://archiveofourown.org/users/4mation/pseuds/4mation,,,Frozen (2013),"F/F, Foursome - F/F/F/F, Incest, Not the way you think, Sibling Incest, Sister/Sister Incest","Anna (Frozen), Elsa (Frozen)",Anna/Elsa (Frozen),English,en,Completed,2014-10-08,2014-10-08,Explicit,No Archive Warnings Apply,1,4213,archiveofourown.org,Anna wants to indulge in a particular fetish. Elsa obliges her.
2606663,/archiveofourown/4mation/2606663_Argos.epub,Argos,https://archiveofourown.org/works/2606663,"4mation, yumi_michiyo","https://archiveofourown.org/users/4mation/pseuds/4mation, https://archiveofourown.org/users/yumi_michiyo/pseuds/yumi_michiyo",,,"Brave (2012), Frozen (2013), How to Train Your Dragon (Movies)","Character Death, Drama, Drama & Romance, F/F, F/M, Family, Incest, Inspired By: A Song of Ice and Fire, Intrigue, Minor Character Death, Mystery, Politics, Romance, Secret Keeper(s), Secret Relationship, Sibling Incest, Sister-Sister Relationship, Sister/Sister Incest","Anna (Frozen), Astrid Hofferson, Elinor (Brave), Elsa (Frozen), Fergus (Brave), Gerda (Frozen), Hiccup Horrendous Haddock III, Kai (Frozen), Kristoff (Frozen), Merida (Brave), Olaf (Frozen), Original Female Character(s), Original Male Character(s), Sven (Frozen), Toothless (How to Train Your Dragon)","Anna & Elsa (Frozen), Anna/Elsa (Frozen), Elsa (Frozen) & Merida (Brave), Hiccup Horrendous Haddock III/Astrid Hofferson, Kristoff (Frozen)/Merida (Brave)",English,en,In-Progress,2014-11-12,2015-12-13,Explicit,No Archive Warnings Apply,11,71351,archiveofourown.org,"No matter how deeply a secret is buried, there are always those who know."
21643594,/archiveofourown/4Y_yuka3489/21643594_release.epub,release,https://archiveofourown.org/works/21643594,4Y_yuka3489,https://archiveofourown.org/users/4Y_yuka3489/pseuds/4Y_yuka3489,,,Frozen (Disney Movies),"Elsanna - Freeform, F/F","Anna (Disney), Elsa (Disney), Fa Mulan (Disney)",Anna/Elsa (Disney),中文-普通话 國語,zh,Completed,2019-12-02,2019-12-02,Not Rated,Creator Chose Not To Use Archive Warnings,1,3326,archiveofourown.org,
45985870,/archiveofourown/97batman/45985870_BehindEveryLight.epub,Behind Every Light,https://archiveofourown.org/works/45985870,97batman,https://archiveofourown.org/users/97batman/pseuds/97batman,The Hive [1],https://archiveofourown.org/series/3425899,"Ben 10 Series, Frozen (Disney Movies), Moana (2016), Tangled (2010)","Corruption, F/F, Fall to the dark side, Heroine, Hypnotism, Lesbian, Tranformation","Anna (Disney), Elsa (Disney), Gwen Tennyson, Moana Waialiki, Rapunzel (Disney)","Anna/Elsa (Disney), Anna/Rapunzel (Disney), Elsa/Moana Waialiki (Disney), Elsa/Rapunzel (Disney), Gwen tennyson/Elsa, Rapunzel/Moana Waialiki (Disney)",English,en,Completed,2023-03-24,2023-03-24,Explicit,Creator Chose Not To Use Archive Warnings,5,33454,archiveofourown.org,"Behind Every Light...there is a darkness. A multiversal threat is re-awakened. Our heroines are ambushed by an unknown assailant to them. They are given a choice. They can either be tested...or die. As they choose to get tested, will each of them stay strong or each fall to the darkness within them?Please note, this is a work of fanfiction. I do not own any rights to these characters. All credit goes to the appropriate creators and owners of such proprieties. This a transfer from my work on Deviantart. Please feel free to support me there if you so desire to do so. https://www.deviantart.com/97batmanConstructive feedback is always welcomed. Credit to @Aniiss for artwork"
22594852,/archiveofourown/a306969940/22594852_Café.epub,Café,https://archiveofourown.org/works/22594852,a306969940,https://archiveofourown.org/users/a306969940/pseuds/a306969940,,,Frozen (Disney Movies),F/F,"Anna (Disney), Elsa (Disney)","Anna & Elsa (Disney), Anna/Elsa (Disney)",中文-普通话 國語,zh,Completed,2020-02-07,2020-02-07,General Audiences,Creator Chose Not To Use Archive Warnings,1,5341,archiveofourown.org,Lofter @LOOKINglass 走得太快，走得太远也是没有办法到达老皮埃尔开的面包店的。就像你总不能坐着波音737去上学一样。 没有意义的闲聊组成的故事。—————————————-不用引号的原因主要是想要表现出轻声细语的感觉，不想引人注目。
22347751,/archiveofourown/a306969940/22347751_超越之彩.epub,超越之彩,https://archiveofourown.org/works/22347751,a306969940,https://archiveofourown.org/users/a306969940/pseuds/a306969940,,,Frozen (Disney Movies),F/F,"Anna (Disney), Elsa (Disney)","Anna & Elsa (Disney), Anna/Elsa (Disney)",中文-普通话 國語,zh,Completed,2020-01-21,2020-01-22,Mature,Creator Chose Not To Use Archive Warnings,4,27987,archiveofourown.org,lofter @LOOKINglass这很奇怪不是吗？明明什么也看不见，那双小鹿一般的眼睛还是慌张地眨着，在失去视觉于是想不到抬头看艾莎的脸的情况下，艾莎低下头去，在那张娇小的脸蛋与低垂的眼眸，细密的睫毛中忽然找到天生的温驯，一下子把她烦躁的内心震慑下来，犹如伦勃朗在黑暗中打下的柔光，那片柔光打在了一个羞涩的盲女身上，她前所未有地想要躺倒在她怜悯的怀里，被她不知道望向何处的温柔钉穿心脏。哑巴画家 Elsa x 盲女 Anna（有车
22526629,/archiveofourown/a306969940/22526629_黄金喜剧.epub,黄金喜剧,https://archiveofourown.org/works/22526629,a306969940,https://archiveofourown.org/users/a306969940/pseuds/a306969940,,,Frozen (Disney Movies),F/F,"Anna (Disney), Elsa (Disney)","Anna & Elsa (Disney), Anna/Elsa (Disney)",中文-普通话 國語,zh,In-Progress,2020-02-02,2020-02-15,General Audiences,Creator Chose Not To Use Archive Warnings,7,29817,archiveofourown.org,Lofter @LOOKINglass 罗马贵妇 Elsa x 战俘奴隶 Anna  现在艾莎在微笑了，安娜对那些为了金子就把儿女出卖的酋长更加不能理解。这个世界上是有人比黄金还要闪耀而美丽的，她不理解是谁偷走了日耳曼尼亚的珍珠，转而放在了罗马的金冠中。————————————————并不是真正意义上的剧体，这么做只是为了好玩。
25989313,/archiveofourown/a306969940/25989313_Sharpfrostwillbeflushed.epub,Sharp frost will be flushed,https://archiveofourown.org/works/25989313,a306969940,https://archiveofourown.org/users/a306969940/pseuds/a306969940,,,Frozen (Disney Movies),F/F,"Anna (Disney), Elsa (Disney), 安娜, 艾莎","Anna & Elsa (Disney), Anna/Elsa (Disney)",中文-普通话 國語,zh,Completed,2020-08-19,2020-08-25,Explicit,Graphic Depictions Of Violence,5,17989,archiveofourown.org,你曾梦到过吗，有这样一个地方。那是极度严酷的边缘之地，人们却浑然不知，自以为是世界的中心。-----------------------------------------------------------------*中文标题《严冬终去》。*《冰雪奇缘》衍生向同人文，与原作剧情无关。*本篇是基于@林深https://linshen982.lofter.com/post/20287c85_1c71d8631 的小说《消融》的设定进行的再创作，另外也有部分灵感来源于crpg游戏《极乐迪斯科》。*风格上略黑暗，部分内容可能会引起不适。请不要上升至现实环境。*目前仅更新了两章。您的支持会成为我继续创作的最大动力。
21919738,/archiveofourown/a306969940/21919738_神偷.epub,神偷,https://archiveofourown.org/works/21919738,a306969940,https://archiveofourown.org/users/a306969940/pseuds/a306969940,,,Frozen(Disney Movies),F/F,"Anna, Elsa","Anna & Elsa (Disney), Anna/Elsa (Disney)",中文-普通话 國語,zh,Completed,2019-12-23,2020-02-27,Mature,Creator Chose Not To Use Archive Warnings,12,56365,archiveofourown.org,Lofter @LOOKINglass 小偷Anna X 杀手 Elsa赛博朋克风格 俺不会写，缘分到了自然会更新(咕———
21645703,/archiveofourown/a306969940/21645703_霜剑.epub,霜剑,https://archiveofourown.org/works/21645703,a306969940,https://archiveofourown.org/users/a306969940/pseuds/a306969940,,,Frozen (Disney Movies),F/F,"Anna (Disney), Elsa (Disney), elsanna - Character","Anna & Elsa (Disney), Anna/Elsa (Disney)",中文-普通话 國語,zh,Completed,2019-12-02,2019-12-02,Mature,Creator Chose Not To Use Archive Warnings,1,18187,archiveofourown.org,Lofter @LOOKINglass 阿伦戴尔的冬天已经持续的太久了。占卜师说是北山的雪妖作怪，神谕如是昭示：阿伦戴尔的女王应当挺身而出前去讨伐。
21900778,/archiveofourown/a306969940/21900778_烛火中起舞.epub,烛火中起舞,https://archiveofourown.org/works/21900778,a306969940,https://archiveofourown.org/users/a306969940/pseuds/a306969940,,,Frozen (Disney Movies),F/F,"Anna, Elsa","Anna & Elsa (Disney), Anna/Elsa (Disney)",中文-普通话 國語,zh,Completed,2019-12-22,2019-12-22,General Audiences,"Creator Chose Not To Use Archive Warnings, Major Character Death",1,5036,archiveofourown.org,Lofter @LOOKINglass “我爱你。这没有结果。但我必须爱。”
31337603,/archiveofourown/Abbadon121/31337603_Fallingintomylife.epub,Falling in to my life,https://archiveofourown.org/works/31337603,Abbadon121,https://archiveofourown.org/users/Abbadon121/pseuds/Abbadon121,,,Frozen (Disney Movies),"Alien Cultural Differences, Alternate Universe, F/F","Anna (Disney), Duke of Weselton (Disney), Elsa (Disney), Eugene Fitzherbert | Flynn Rider, Hans (Disney), Kristoff (Disney), Rapunzel (Disney)","Anna & Kristoff (Disney), Anna & Rapunzel (Disney), Anna/Elsa (Disney), Eugene Fitzherbert | Flynn Rider/Rapunzel",English,en,In-Progress,2021-05-17,2021-05-16,Teen And Up Audiences,No Archive Warnings Apply,1,2294,archiveofourown.org,"Anna just finishing a long gruelling shift in work only wants to go home to have a long warm bath. But fate seems to have other ideas as an alien (Elsa) drops into her life changes things forever, see how these two get too know each other and eventually fall for each other in this new adventure together."
25992640,/archiveofourown/Adamasteam/25992640_融心.epub,融心,https://archiveofourown.org/works/25992640,"Adamasteam, Cog_D_o, Isotiaka, RosenRitter745 (orphan_account), Vicky_Arendelle","https://archiveofourown.org/users/Adamasteam/pseuds/Adamasteam, https://archiveofourown.org/users/Cog_D_o/pseuds/Cog_D_o, https://archiveofourown.org/users/Isotiaka/pseuds/Isotiaka, https://archiveofourown.org/users/orphan_account/pseuds/RosenRitter745, https://archiveofourown.org/users/Vicky_Arendelle/pseuds/Vicky_Arendelle",,,Frozen (Disney Movies),"F/F, F1 compliant, Original Universe, 中文翻译 | Translation in Chinese","Anna (Disney), Elsa (Disney), Kristoff (Disney), Olaf (Disney), Your OC",Anna/Elsa (Disney),中文-普通话 國語,zh,In-Progress,2020-08-20,2024-06-19,Mature,Creator Chose Not To Use Archive Warnings,45,285502,archiveofourown.org,Frozen: Thawing Heart 中文翻译 简介：当艾莎被迫思考阿伦黛尔的未来，并寻找一个对象来帮助她统治时，她才发现她真正想要的不是一个国王......而是一个王后。此外，一个可怕的黑影企图从内部威胁王宫，艾莎别无选择，只能面对她挥之不去的过去阴影，并接受自己日益增长的对某人的执念。
23046586,/archiveofourown/Addy_X/23046586_Couldyoufeelit.epub,Could you feel it?,https://archiveofourown.org/works/23046586,Addy_X,https://archiveofourown.org/users/Addy_X/pseuds/Addy_X,,,Frozen (Disney Movies),F/F,"Anna (Disney), Elsa (Disney)",Anna/Elsa (Disney),中文-普通话 國語,zh,Completed,2020-03-07,2020-03-07,Mature,No Archive Warnings Apply,1,2613,archiveofourown.org,现代篇里已经成为恋人的两姐妹某天在图书馆里发生的故事反正只有车
23046760,/archiveofourown/Addy_X/23046760_Monster.epub,Monster,https://archiveofourown.org/works/23046760,Addy_X,https://archiveofourown.org/users/Addy_X/pseuds/Addy_X,,,Frozen (Disney Movies),F/F,"Anna (Disney), Elsa (Disney)",Anna/Elsa (Disney),中文-普通话 國語,zh,Completed,2020-03-07,2020-03-07,Mature,No Archive Warnings Apply,1,3805,archiveofourown.org,艾莎心中一直隐藏着一个怪物，她总有一天不得不去面对它。朋友要的姐攻、浴室、水里嗯……反正也还是车
23200132,/archiveofourown/Addy_X/23200132_Nightmare.epub,Nightmare,https://archiveofourown.org/works/23200132,Addy_X,https://archiveofourown.org/users/Addy_X/pseuds/Addy_X,,,Frozen (Disney Movies),"F/F, Futanari","Anna (Disney), Elsa (Disney)",Anna/Elsa (Disney),中文-普通话 國語,zh,Completed,2020-03-18,2020-03-18,Explicit,Rape/Non-Con,1,5057,archiveofourown.org,正是因为对姐姐离开的恐惧诞生了梦魇，这样的感情无时无刻不在折磨着Anna——最终具现出了实体。妹攻，扶她警告，开头有偏半强迫类型依旧点梗
5450060,/archiveofourown/AeschylusRex/5450060_ColdComfort.epub,Cold Comfort,https://archiveofourown.org/works/5450060,AeschylusRex,https://archiveofourown.org/users/AeschylusRex/pseuds/AeschylusRex,,,Frozen (2013),"Alternate Universe - College/University, F/F, Implied Childhood Sexual Abuse, Implied/Referenced Child Abuse, Mentions of past abuse, Self-Harm, Substance Abuse, non-incest","Anna (Frozen), Elsa (Frozen), Hans (Frozen), Kristoff (Frozen), Olaf (Frozen)",Anna/Elsa (Frozen),English,en,In-Progress,2015-12-18,2020-12-17,Mature,Creator Chose Not To Use Archive Warnings,16,85873,archiveofourown.org,"Modern AU - Elsa is a murderer, and her new college roommate, Anna Sorenson, has a dirty little secret."
2754455,/archiveofourown/afterandalasia/2754455_LoveWillThaw.epub,Love Will Thaw,https://archiveofourown.org/works/2754455,afterandalasia,https://archiveofourown.org/users/afterandalasia/pseuds/afterandalasia,Femslash Yuletide 2014 [11],https://archiveofourown.org/series/181049,Frozen (Disney Movies),"Alternate Universe - Not Related, Arendelle (Disney), Coda, Elsa Has Ice Powers (Disney), F/F, Femslash Yuletide 2014, Hans Being an Asshole (Disney), Lesbian Elsa (Disney), POV Elsa (Disney), Servant Anna (Disney), Song: Do You Want to Build a Snowman? (Disney), Unrelated Anna/Elsa (Disney)","Anna (Disney), Elsa (Disney), Hans (Disney)",Anna/Elsa (Disney),English,en,Completed,2014-12-11,2014-12-11,General Audiences,No Archive Warnings Apply,1,5124,archiveofourown.org,"When Elsa has an accident with her powers as a child, she loses the one friend she has, the servant girl Anna. She grows up alone, despite all of Anna's attempts to heal their friendship, and when she loses control altogether she never thinks that Anna, of all people, might be the one to try to rescue her. Written for Femslash Yuletide Day Eleven, ""Building a Snowman""."
24290587,/archiveofourown/afterandalasia/24290587_SnowJealousySnowProblem.epub,"Snow Jealousy, Snow Problem",https://archiveofourown.org/works/24290587,afterandalasia,https://archiveofourown.org/users/afterandalasia/pseuds/afterandalasia,,,"DreamWorks Dragons (Cartoon), Frozen (Disney Movies)","Alternate Universe - Modern: No Powers, Alternate Universe - Ski Resort, Bisexual Anna (Disney), Bisexual Elsa (Disney), Compersion Kink, Crossover Pairings, F/F, Fanfiction of Fanfiction, Multi, No Direct Anna/Elsa (Disney), Plot What Plot/Porn Without Plot, Threesome - F/F/F, sharing a sexual partner","Anna (Disney), Elsa (Disney), Heather (How to Train Your Dragon)",Anna (Disney)/Elsa (Disney)/Heather (How to Train Your Dragon),English,en,Completed,2020-05-20,2020-05-20,Explicit,No Archive Warnings Apply,1,4961,archiveofourown.org,"Anna and Elsa have things figured out - it's fun to see each other getting off, even if they're not actually into each other. Time to test out whether a certain colleague would be into it as well."
